dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,89.538348,130.864446,13.552730,16.206341,11.170433,3.410338,0.230908
0.020000,89.858072,130.940423,13.881357,16.431362,11.251039,4.030294,0.235695
0.020000,90.181826,131.019000,14.214510,16.657649,11.314371,3.166575,0.240498
0.020000,90.509622,131.100229,14.552221,16.885519,11.393457,3.954331,0.245316
0.020000,90.841468,131.184163,14.894517,17.114827,11.465427,3.598506,0.250145
0.020000,91.177376,131.270854,15.241432,17.345727,11.545012,3.979233,0.254985
0.020000,91.517354,131.360355,15.592993,17.578074,11.617322,3.615475,0.259832
0.020000,91.861416,131.452717,15.949236,17.812133,11.702955,4.281654,0.264685
0.020000,92.209568,131.547992,16.310189,18.047671,11.776884,3.696466,0.269542
0.020000,92.561822,131.646231,16.675886,18.284832,11.858057,4.058632,0.274400
0.020000,92.918190,131.747486,17.046359,18.523660,11.941395,4.166915,0.279258
0.020000,93.278681,131.851807,17.421642,18.764135,12.023752,4.117879,0.284113
0.020000,93.643307,131.959245,17.801767,19.006248,12.105644,4.094587,0.288963
0.020000,94.012079,132.069850,18.186768,19.250046,12.189903,4.212947,0.293806
0.020000,94.385007,132.183671,18.576679,19.495540,12.274734,4.241551,0.298639
0.020000,94.762102,132.300756,18.971534,19.742743,12.360125,4.269544,0.303461
0.020000,95.143378,132.421156,19.371367,19.991664,12.446060,4.296733,0.308268
0.020000,95.528843,132.544916,19.776213,20.242314,12.532518,4.322936,0.313059
0.020000,95.918512,132.672084,20.186107,20.494704,12.619478,4.347986,0.317831
0.020000,96.312395,132.802705,20.601084,20.748842,12.706913,4.371726,0.322582
0.020000,96.710504,132.936827,21.021179,21.004737,12.794760,4.392376,0.327310
0.020000,97.112852,133.074492,21.446426,21.262382,12.882252,4.374605,0.332012
0.020000,97.519451,133.215744,21.876862,21.521803,12.971026,4.438681,0.336686
0.020000,97.930315,133.360627,22.312523,21.783002,13.059943,4.445864,0.341330
0.020000,98.345455,133.509180,22.753442,22.045957,13.147772,4.391453,0.345940
0.020000,98.764885,133.661446,23.199655,22.310690,13.236647,4.443730,0.350516
